release_year,duration_int,rating_encoded,country_encoded,genre_encoded,length_encoded,type_encoded
1996,127.0,7,80,7,0,0
1976,136.0,6,80,0,0,0
2021,3.0,9,78,16,2,1
2018,97.0,8,79,12,1,0
2019,88.0,8,80,13,1,0
2019,97.0,11,80,7,1,0
2018,97.0,8,80,35,1,0
2020,2.0,11,80,8,2,1
2021,88.0,11,80,27,1,0
2021,103.0,9,81,7,1,0
2016,97.0,7,80,12,1,0
2021,88.0,14,81,4,1,0
2021,3.0,11,80,30,2,1
2021,2.0,11,81,11,2,1
2021,1.0,9,81,16,2,1
2021,1.0,11,34,8,2,1
2021,97.0,12,80,4,1,0
2021,1.0,12,81,2,2,1
2021,118.0,11,75,13,1,0
2021,2.0,11,51,16,2,1
2021,70.0,11,1,27,1,0
2018,91.0,11,73,12,1,0
2021,92.0,11,35,12,1,0
2021,120.0,11,81,0,0,0
2021,1.0,9,81,11,2,1
2016,3.0,11,37,2,2,1
2021,73.0,11,81,10,1,0
2014,110.0,9,81,12,1,0
2015,94.0,6,80,4,1,0
2021,1.0,11,81,16,2,1
2021,3.0,11,80,30,2,1
2020,61.0,10,81,15,1,0
2021,131.0,9,30,12,0,0
2021,131.0,9,81,12,0,0
2021,131.0,9,81,12,0,0
2021,148.0,8,80,0,0,0
2021,29.0,11,81,10,2,0
2021,3.0,14,80,17,2,1
2020,107.0,11,81,12,1,0
2021,2.0,11,70,16,2,1
2009,99.0,9,81,12,1,0
2011,92.0,9,19,12,1,0
2020,91.0,11,2,10,1,0
2021,47.0,14,81,4,2,0
2021,2.0,11,80,30,2,1
2011,88.0,6,80,4,1,0
2006,116.0,9,81,12,1,0
2014,109.0,8,80,0,1,0
2017,92.0,8,80,35,1,0
1998,87.0,7,80,10,1,0
1997,1.0,13,11,17,2,1
2021,2.0,11,45,8,2,1
2021,101.0,9,80,10,1,0
2021,140.0,9,30,7,0,0
2016,89.0,8,80,12,1,0
2021,81.0,11,30,12,1,0
2021,1.0,13,79,17,2,1
2020,116.0,11,81,12,1,0
2021,1.0,11,30,11,2,1
2021,99.0,11,30,7,1,0
2021,107.0,11,6,12,1,0
2021,1.0,11,80,31,2,1
2021,3.0,11,80,21,2,1
2021,107.0,11,67,12,1,0
2021,90.0,14,44,4,1,0
2021,2.0,11,80,29,2,1
2021,1.0,11,68,16,2,1
2018,104.0,11,11,7,1,0
2020,1.0,9,81,16,2,1
2020,100.0,11,3,13,1,0
2021,32.0,9,81,7,2,0
2021,102.0,8,80,12,1,0
2021,4.0,11,80,2,2,1
2004,105.0,8,79,14,1,0
2018,107.0,11,30,12,1,0
2020,64.0,9,81,10,1,0
2021,99.0,11,45,12,1,0
2021,102.0,9,21,12,1,0
2021,1.0,9,80,30,2,1
2021,1.0,9,81,16,2,1
2020,126.0,9,81,7,0,0
2020,119.0,11,70,12,1,0
2021,1.0,9,80,11,2,1
2019,86.0,12,80,14,1,0
2021,1.0,9,68,16,2,1
2021,122.0,11,30,12,0,0
2017,95.0,8,80,0,1,0
2021,104.0,9,13,0,1,0
1999,118.0,11,76,12,1,0
2020,85.0,11,80,10,1,0
2021,1.0,11,80,29,2,1
2021,98.0,9,30,12,1,0
2021,99.0,11,80,12,1,0
2017,2.0,14,30,17,2,1
2021,35.0,9,81,7,2,0
2020,107.0,12,30,12,1,0
2017,97.0,11,79,10,1,0
2020,112.0,11,23,12,1,0
2013,118.0,8,80,0,1,0
2019,109.0,11,80,10,1,0
2021,1.0,12,30,21,2,1
2021,1.0,11,80,8,2,1
2020,2.0,12,45,31,2,1
2018,3.0,11,80,8,2,1
2018,109.0,11,80,12,1,0
2021,2.0,13,81,17,2,1
2020,88.0,6,80,4,1,0
2010,2.0,13,81,3,2,1
2006,97.0,8,80,0,1,0
2010,2.0,13,81,17,2,1
1989,97.0,7,80,0,1,0
2017,99.0,8,81,0,1,0
2010,95.0,8,80,0,1,0
2005,91.0,7,80,7,1,0
2010,115.0,8,79,0,1,0
2009,93.0,3,79,4,1,0
2018,109.0,8,79,12,1,0
2012,96.0,6,80,4,1,0
2020,1.0,14,81,17,2,1
2017,78.0,14,81,4,1,0
2019,87.0,14,81,4,1,0
2013,76.0,14,81,4,1,0
2014,76.0,14,81,4,1,0
2013,71.0,14,81,4,1,0
2003,138.0,8,80,12,0,0
2008,113.0,7,80,0,1,0
2018,94.0,11,13,0,1,0
2020,89.0,11,79,12,1,0
1994,121.0,7,80,0,0,0
2009,127.0,7,80,12,0,0
2018,94.0,9,80,7,1,0
2011,89.0,7,80,0,1,0
2009,136.0,7,80,12,0,0
2002,89.0,8,80,7,1,0
2000,99.0,8,80,0,1,0
2016,93.0,8,80,12,1,0
2018,85.0,12,11,4,1,0
1992,102.0,8,21,0,1,0
2008,101.0,8,80,7,1,0
2021,1.0,12,81,21,2,1
2019,113.0,9,81,12,1,0
2021,128.0,11,30,12,0,0
2021,1.0,11,81,8,2,1
2021,114.0,6,81,4,1,0
2018,85.0,8,80,13,1,0
2021,2.0,11,81,16,2,1
2021,121.0,11,81,13,0,0
2021,1.0,11,81,2,2,1
2021,95.0,11,7,7,1,0
2021,1.0,10,81,11,2,1
2021,1.0,11,56,16,2,1
2014,121.0,8,80,12,0,0
2011,116.0,7,80,0,1,0
2018,91.0,8,70,35,1,0
2021,1.0,11,76,16,2,1
2020,149.0,12,30,12,0,0
2019,113.0,9,30,12,1,0
2021,33.0,9,80,0,2,0
2017,127.0,9,76,7,0,0
2016,101.0,9,76,7,1,0
2014,102.0,11,76,7,1,0
2013,102.0,11,76,7,1,0
2015,107.0,11,76,7,1,0
2004,123.0,11,76,0,0,0
2015,98.0,9,76,7,1,0
2021,95.0,11,70,10,1,0
2015,101.0,11,76,7,1,0
2015,104.0,11,76,7,1,0
2016,104.0,9,76,7,1,0
2019,103.0,11,81,7,1,0
2021,1.0,9,75,16,2,1
2017,111.0,11,76,7,1,0
2015,102.0,11,76,7,1,0
2020,15.0,10,19,12,2,0
2020,54.0,10,81,15,2,0
2021,1.0,9,80,29,2,1
2020,120.0,9,50,12,0,0
2001,106.0,11,76,7,1,0
2021,116.0,11,37,13,1,0
2021,1.0,12,2,3,2,1
2021,58.0,9,30,10,2,0
2021,116.0,11,23,12,1,0
2020,126.0,11,81,0,0,0
2015,86.0,9,11,12,1,0
2021,97.0,11,45,7,1,0
2021,1.0,11,35,16,2,1
2021,2.0,13,2,17,2,1
2013,76.0,13,81,4,1,0
2018,80.0,14,81,4,1,0
2017,81.0,13,81,4,1,0
2019,84.0,13,81,4,1,0
2020,87.0,14,81,4,1,0
2019,91.0,14,81,4,1,0
2014,76.0,9,80,10,1,0
2021,2.0,11,45,16,2,1
2016,132.0,8,21,35,0,0
2019,3.0,13,21,17,2,1
1992,126.0,8,80,12,0,0
2011,101.0,11,30,0,1,0
2010,102.0,11,30,12,1,0
2008,147.0,9,30,7,0,0
2001,224.0,6,30,12,0,0
2004,141.0,9,30,10,0,0
2010,109.0,11,30,7,1,0
2007,162.0,6,30,12,0,0
2021,142.0,11,30,12,0,0
2021,93.0,14,80,4,1,0
2021,1.0,14,81,2,2,1
2021,60.0,13,80,4,1,0
2015,119.0,8,11,13,1,0
2021,37.0,9,81,7,2,0
2013,96.0,11,80,12,1,0
2020,116.0,11,55,4,1,0
2020,102.0,9,23,12,1,0
2021,1.0,9,68,16,2,1
2013,123.0,8,79,0,0,0
2020,102.0,8,80,35,1,0
2017,127.0,7,17,12,0,0
2017,88.0,9,80,0,1,0
2021,106.0,9,30,7,1,0
2016,1.0,12,81,16,2,1
2020,65.0,11,80,10,1,0
2016,1.0,11,37,2,2,1
2016,96.0,11,37,0,1,0
2019,1.0,12,80,11,2,1
2006,7.0,9,80,23,2,1
2021,1.0,11,37,2,2,1
2020,1.0,9,80,21,2,1
2019,88.0,9,80,35,1,0
2018,1.0,9,41,16,2,1
2020,3.0,13,80,17,2,1
2019,1.0,13,13,3,2,1
2021,143.0,11,37,12,0,0
2003,2.0,14,37,2,2,1
2012,137.0,8,80,12,0,0
2014,75.0,11,80,10,1,0
2020,71.0,9,81,10,1,0
1981,103.0,8,80,9,1,0
2015,1.0,12,81,16,2,1
2021,1.0,9,80,30,2,1
2021,1.0,11,35,3,2,1
2018,6.0,11,80,31,2,1
2020,1.0,9,80,21,2,1
2020,1.0,11,80,8,2,1
2021,1.0,9,68,8,2,1
2019,1.0,11,80,30,2,1
2016,1.0,11,68,8,2,1
2019,3.0,11,11,32,2,1
2021,130.0,11,13,12,0,0
2020,1.0,11,75,16,2,1
2019,1.0,11,80,11,2,1
2020,145.0,9,30,12,0,0
2021,84.0,11,80,10,1,0
2017,84.0,14,81,4,1,0
2018,77.0,14,81,4,1,0
2018,86.0,14,81,4,1,0
2019,79.0,14,81,4,1,0
2021,1.0,12,80,11,2,1
2018,80.0,14,81,4,1,0
2019,81.0,14,81,4,1,0
2017,78.0,13,81,4,1,0
2020,1.0,12,34,23,2,1
2021,118.0,9,13,0,1,0
2018,4.0,10,80,17,2,1
2021,1.0,9,81,16,2,1
2020,102.0,8,80,7,1,0
2020,1.0,9,13,2,2,1
2021,132.0,11,68,12,0,0
2016,108.0,11,50,12,1,0
2021,133.0,9,30,7,0,0
2021,107.0,7,80,0,1,0
2021,32.0,11,80,12,2,0
2020,78.0,12,31,12,1,0
2021,1.0,11,37,2,2,1
2021,55.0,12,81,10,2,0
2021,2.0,9,30,16,2,1
2021,1.0,11,81,21,2,1
2021,1.0,11,81,8,2,1
2021,92.0,14,81,4,1,0
2020,86.0,11,80,10,1,0
2021,140.0,9,30,7,0,0
2020,143.0,11,10,12,0,0
2020,88.0,11,80,13,1,0
2013,89.0,6,80,4,1,0
2006,93.0,7,80,7,1,0
2018,97.0,8,13,0,1,0
2012,94.0,13,80,4,1,0
2021,112.0,8,79,12,1,0
2019,100.0,8,80,0,1,0
2018,120.0,11,50,12,0,0
2021,91.0,11,30,15,1,0
2021,98.0,11,48,7,1,0
2021,113.0,11,21,12,1,0
2008,98.0,7,80,7,1,0
2017,91.0,6,80,4,1,0
2009,158.0,7,80,0,0,0
2009,164.0,7,30,7,0,0
2012,133.0,12,30,7,0,0
2020,1.0,12,81,11,2,1
2019,75.0,12,41,10,1,0
2010,103.0,7,80,13,1,0
2015,90.0,8,80,0,1,0
2016,116.0,7,37,0,1,0
2001,96.0,7,80,7,1,0
2020,121.0,9,30,12,0,0
2021,2.0,10,82,11,2,1
1996,101.0,8,80,0,1,0
2017,2.0,11,79,3,2,1
1964,173.0,3,80,6,0,0
2021,2.0,11,80,21,2,1
2017,89.0,8,80,0,1,0
2016,2.0,12,79,3,2,1
2017,182.0,9,81,0,0,0
2017,181.0,9,37,0,0,0
2017,185.0,9,81,0,0,0
2016,99.0,8,80,0,1,0
2017,88.0,8,80,0,1,0
2010,107.0,7,80,0,1,0
2021,114.0,9,31,12,1,0
2019,96.0,12,19,0,1,0
2002,149.0,8,79,12,0,0
2009,102.0,7,80,13,1,0
1999,83.0,8,80,0,1,0
2016,98.0,9,30,12,1,0
2017,83.0,11,80,10,1,0
2021,1.0,11,80,11,2,1
2008,104.0,7,80,7,1,0
2018,111.0,7,33,12,1,0
2021,1.0,9,80,16,2,1
2020,98.0,11,79,10,1,0
2015,2.0,13,68,17,2,1
2005,1.0,14,37,2,2,1
2021,93.0,12,80,10,1,0
2021,73.0,13,13,4,1,0
2020,1.0,13,80,17,2,1
2013,141.0,7,79,12,0,0
2012,116.0,8,80,12,1,0
2021,21.0,12,50,10,2,0
2021,98.0,12,80,4,1,0
2021,87.0,11,80,7,1,0
2013,4.0,10,80,17,2,1
2018,87.0,11,81,12,1,0
1998,95.0,11,33,12,1,0
2020,87.0,12,79,10,1,0
2020,93.0,9,76,12,1,0
2021,1.0,11,70,16,2,1
2020,97.0,11,70,7,1,0
2021,114.0,12,30,7,1,0
2021,1.0,9,79,3,2,1
2021,100.0,9,35,12,1,0
2021,1.0,11,80,2,2,1
2021,1.0,14,37,17,2,1
2021,105.0,14,60,4,1,0
2021,90.0,9,80,10,1,0
2021,60.0,11,67,27,1,0
2021,6.0,9,68,16,2,1
2021,1.0,9,68,16,2,1
2013,98.0,7,79,12,1,0
2020,108.0,11,37,12,1,0
2020,90.0,11,74,13,1,0
2020,102.0,8,80,0,1,0
2010,4.0,14,80,17,2,1
2021,2.0,14,81,17,2,1
2021,1.0,12,80,30,2,1
2021,3.0,11,79,11,2,1
2020,84.0,10,81,15,1,0
2021,120.0,9,13,0,0,0
2020,106.0,11,50,7,1,0
2021,2.0,11,37,2,2,1
2021,115.0,8,80,35,1,0
2021,98.0,9,7,0,1,0
2021,60.0,10,80,27,1,0
2020,113.0,8,79,0,1,0
2014,101.0,7,80,27,1,0
2020,24.0,11,79,12,2,0
2020,51.0,12,81,10,2,0
2017,80.0,9,50,12,1,0
2021,100.0,8,80,10,1,0
2021,1.0,9,6,8,2,1
2014,139.0,7,79,12,0,0
2021,74.0,11,23,27,1,0
2012,131.0,8,80,12,0,0
2021,1.0,13,80,17,2,1
2021,1.0,9,19,8,2,1
2021,131.0,9,30,12,0,0
2016,118.0,6,80,4,1,0
2020,87.0,9,80,10,1,0
2021,1.0,11,80,11,2,1
2021,1.0,10,79,3,2,1
2020,101.0,9,81,10,1,0
2015,97.0,11,76,7,1,0
2020,92.0,10,39,7,1,0
2021,2.0,11,68,16,2,1
2015,136.0,9,76,12,0,0
2021,97.0,11,76,12,1,0
2021,3.0,11,80,30,2,1
2020,103.0,11,81,12,1,0
2010,110.0,11,76,7,1,0
2013,105.0,11,76,7,1,0
2021,1.0,11,79,3,2,1
2021,90.0,6,80,4,1,0
2016,107.0,12,76,7,1,0
2021,92.0,11,70,12,1,0
2020,94.0,9,31,12,1,0
2020,99.0,11,80,13,1,0
2021,1.0,11,21,8,2,1
2021,1.0,11,81,11,2,1
2021,1.0,10,81,21,2,1
2021,1.0,9,23,11,2,1
2021,1.0,11,30,16,2,1
2021,97.0,7,30,12,1,0
2015,1.0,9,19,16,2,1
2021,151.0,9,30,7,0,0
2021,1.0,14,80,17,2,1
2021,108.0,11,14,7,1,0
2020,113.0,9,50,7,1,0
2021,1.0,11,70,11,2,1
2021,4.0,14,81,2,2,1
2021,81.0,11,21,0,1,0
2020,116.0,9,31,7,1,0
2021,1.0,9,80,2,2,1
2013,119.0,8,80,0,1,0
2013,116.0,7,80,12,1,0
2021,112.0,7,80,7,1,0
2021,1.0,9,80,8,2,1
2014,121.0,7,80,12,0,0
2020,115.0,9,30,0,1,0
2021,5.0,13,80,17,2,1
2019,1.0,11,81,5,2,1
2009,182.0,12,81,0,0,0
2021,98.0,8,80,10,1,0
2021,96.0,11,81,27,1,0
2021,42.0,10,81,10,2,0
1990,181.0,7,80,0,0,0
2018,100.0,9,23,7,1,0
2019,22.0,13,80,4,2,0
1988,134.0,8,80,6,0,0
2011,177.0,9,81,0,0,0
2006,94.0,8,80,7,1,0
2011,1.0,9,37,2,2,1
2021,88.0,14,6,4,1,0
2016,119.0,8,80,7,1,0
2021,107.0,11,70,7,1,0
2006,112.0,11,1,12,1,0
2021,35.0,11,81,7,2,0
2015,103.0,8,80,0,1,0
2011,90.0,8,80,7,1,0
2021,120.0,11,30,15,0,0
2008,97.0,11,12,12,1,0
2014,102.0,11,23,15,1,0
2019,1.0,11,80,8,2,1
2021,106.0,12,31,12,1,0
2018,3.0,11,80,16,2,1
2018,1.0,11,81,16,2,1
2021,1.0,11,80,11,2,1
2020,119.0,9,37,15,1,0
2021,1.0,12,80,21,2,1
2021,1.0,9,80,23,2,1
2019,84.0,11,81,12,1,0
2021,2.0,9,80,32,2,1
2021,58.0,10,80,27,2,0
2020,90.0,9,11,10,1,0
2021,109.0,9,79,10,1,0
2021,143.0,9,30,12,0,0
2020,1.0,11,30,16,2,1
2013,112.0,8,80,13,1,0
2016,134.0,8,11,13,0,0
2021,1.0,9,68,16,2,1
2020,123.0,11,74,7,0,0
2021,36.0,9,79,7,2,0
2018,123.0,7,80,12,0,0
2020,58.0,10,81,10,2,0
2021,118.0,8,79,7,1,0
2020,91.0,9,30,12,1,0
2017,76.0,12,82,10,1,0
2021,1.0,11,30,16,2,1
2021,1.0,11,23,16,2,1
2019,97.0,11,30,7,1,0
2021,1.0,9,68,16,2,1
2018,85.0,9,80,13,1,0
2021,1.0,9,68,16,2,1
2021,1.0,11,81,2,2,1
2021,1.0,11,80,11,2,1
2021,1.0,11,79,3,2,1
2021,4.0,9,80,11,2,1
2018,92.0,12,80,10,1,0
2021,139.0,12,80,4,0,0
2002,162.0,9,30,0,0,0
2020,3.0,11,80,8,2,1
2017,92.0,6,80,4,1,0
2021,4.0,14,79,17,2,1
2018,86.0,9,80,35,1,0
2021,1.0,9,80,30,2,1
2021,107.0,9,50,7,1,0
2020,85.0,11,79,12,1,0
2021,1.0,9,80,21,2,1
2005,2.0,11,80,30,2,1
2021,83.0,11,70,27,1,0
2019,104.0,11,30,12,1,0
2021,1.0,10,79,3,2,1
2021,116.0,9,80,7,1,0
2021,87.0,14,45,4,1,0
2019,1.0,11,42,8,2,1
2016,1.0,11,45,8,2,1
2018,91.0,9,70,7,1,0
2020,119.0,9,31,12,1,0
2012,102.0,8,80,12,1,0
2021,86.0,11,71,15,1,0
2021,102.0,9,56,7,1,0
2008,98.0,11,80,10,1,0
2021,1.0,11,80,8,2,1
2021,99.0,11,21,7,1,0
2019,108.0,6,80,12,1,0
1945,1.0,11,80,34,2,1
2008,2.0,10,80,17,2,1
2016,114.0,8,80,7,1,0
2020,104.0,9,13,0,1,0
2020,3.0,11,80,8,2,1
2017,88.0,11,21,27,1,0
2017,104.0,12,4,12,1,0
2021,2.0,11,70,8,2,1
2021,1.0,11,7,8,2,1
2020,123.0,9,74,12,0,0
2021,106.0,8,80,12,1,0
2021,138.0,11,68,0,0,0
2021,113.0,8,80,10,1,0
2020,107.0,11,35,12,1,0
2021,133.0,9,13,0,0,0
2020,97.0,11,56,7,1,0
2020,116.0,11,70,0,1,0
2021,1.0,11,80,23,2,1
2012,1.0,11,14,8,2,1
2018,2.0,14,80,17,2,1
2020,123.0,12,45,12,0,0
2021,2.0,11,80,28,2,1
1997,89.0,7,80,0,1,0
2019,13.0,9,11,31,2,1
2018,1.0,9,80,23,2,1
2018,1.0,9,80,30,2,1
2019,93.0,11,79,12,1,0
2010,139.0,8,80,35,0,0
2008,112.0,8,79,12,1,0
2020,1.0,11,55,16,2,1
2019,1.0,9,80,32,2,1
2015,7.0,12,11,17,2,1
2019,2.0,9,80,23,2,1
2005,101.0,6,80,4,1,0
2019,2.0,14,21,17,2,1
2020,113.0,7,57,12,1,0
2018,89.0,8,80,13,1,0
2021,107.0,11,70,0,1,0
2021,123.0,6,80,4,0,0
2021,113.0,7,79,12,1,0
2021,1.0,9,80,11,2,1
2021,90.0,12,31,4,1,0
2021,1.0,11,76,16,2,1
2021,52.0,9,80,10,2,0
2021,2.0,11,80,30,2,1
2020,127.0,11,30,7,0,0
2018,4.0,11,80,23,2,1
2021,95.0,9,2,4,1,0
2018,121.0,9,50,12,0,0
2021,1.0,13,80,17,2,1
2019,108.0,9,81,7,1,0
2019,102.0,12,81,12,1,0
2021,2.0,9,11,16,2,1
2021,3.0,9,68,8,2,1
2019,1.0,9,37,2,2,1
2020,95.0,11,57,7,1,0
2010,133.0,7,80,12,0,0
2021,127.0,8,30,12,0,0
2020,95.0,8,80,7,1,0
2020,101.0,8,79,12,1,0
2020,123.0,8,80,12,0,0
2021,1.0,11,45,16,2,1
2020,89.0,9,80,35,1,0
2021,1.0,11,80,11,2,1
2021,4.0,13,80,17,2,1
2013,100.0,8,80,0,1,0
2016,108.0,7,79,12,1,0
2020,94.0,8,80,13,1,0
2018,103.0,9,80,12,1,0
2021,1.0,11,80,21,2,1
2021,4.0,14,80,17,2,1
2021,3.0,9,80,29,2,1
2020,105.0,10,7,4,1,0
2016,3.0,10,80,17,2,1
2021,116.0,8,28,0,1,0
2014,92.0,6,80,4,1,0
2019,65.0,13,80,4,1,0
2020,5.0,11,80,31,2,1
2020,115.0,8,80,35,1,0
2021,96.0,11,30,12,1,0
2021,32.0,9,80,10,2,0
2021,102.0,12,68,12,1,0
2011,102.0,11,31,12,1,0
2020,101.0,9,31,7,1,0
2017,71.0,8,80,12,1,0
2021,1.0,11,80,8,2,1
2019,81.0,11,1,15,1,0
2021,98.0,11,81,27,1,0
2020,4.0,11,79,3,2,1
2021,90.0,11,80,10,1,0
2011,112.0,8,21,7,1,0
2005,161.0,9,30,12,0,0
2005,129.0,9,30,7,0,0
2021,85.0,14,11,4,1,0
2021,14.0,9,80,10,2,0
2003,148.0,11,30,12,0,0
2021,5.0,11,79,3,2,1
2018,99.0,11,30,12,1,0
2021,1.0,13,30,17,2,1
2021,1.0,9,80,11,2,1
2021,97.0,11,76,7,1,0
2021,2.0,9,70,2,2,1
2020,101.0,9,31,12,1,0
2016,89.0,6,21,4,1,0
2020,128.0,8,11,12,0,0
2021,76.0,11,81,10,1,0
2021,1.0,11,80,11,2,1
2020,99.0,9,21,10,1,0
2021,1.0,11,80,11,2,1
2021,3.0,12,45,16,2,1
1999,126.0,9,30,0,0,0
2020,1.0,10,81,11,2,1
2019,1.0,9,80,11,2,1
2012,106.0,7,80,7,1,0
2020,101.0,9,51,0,1,0
2014,87.0,11,80,7,1,0
2009,111.0,8,80,13,1,0
2021,3.0,9,80,29,2,1
2021,2.0,10,80,21,2,1
1987,90.0,8,80,27,1,0
2020,91.0,13,80,4,1,0
2013,101.0,7,80,12,1,0
1997,96.0,6,80,4,1,0
2009,96.0,7,80,10,1,0
2021,1.0,10,80,11,2,1
2007,148.0,8,80,0,0,0
2017,1.0,11,80,25,2,1
2017,96.0,8,79,0,1,0
2011,98.0,7,80,7,1,0
2021,2.0,11,45,16,2,1
1988,104.0,8,80,7,1,0
2020,1.0,14,81,17,2,1
2014,1.0,13,11,17,2,1
2019,53.0,9,80,10,2,0
2013,2.0,10,80,17,2,1
2021,54.0,9,80,10,2,0
2011,113.0,7,79,0,1,0
2021,102.0,11,68,7,1,0
1993,118.0,7,80,6,1,0
2017,83.0,11,80,12,1,0
2020,77.0,11,81,27,1,0
2014,116.0,9,30,7,1,0
2020,4.0,9,80,32,2,1
2020,116.0,12,31,0,1,0
2019,106.0,9,31,7,1,0
2020,1.0,10,80,21,2,1
2019,1.0,11,80,8,2,1
2020,1.0,11,18,16,2,1
2020,1.0,11,35,8,2,1
2018,9.0,9,79,3,2,1
2020,105.0,11,74,13,1,0
2020,1.0,14,81,2,2,1
2020,1.0,12,68,16,2,1
2020,8.0,7,80,12,2,0
2011,110.0,6,80,4,1,0
2020,71.0,11,80,7,1,0
2019,1.0,11,62,8,2,1
2020,91.0,11,21,12,1,0
2020,2.0,12,30,11,2,1
2020,46.0,13,11,4,2,0
2020,109.0,11,30,7,1,0
2020,1.0,11,80,23,2,1
2019,102.0,10,55,15,1,0
2020,101.0,6,80,4,1,0
2019,94.0,11,31,7,1,0
2018,110.0,10,31,4,1,0
2019,117.0,9,55,12,1,0
2012,85.0,9,80,0,1,0
2020,119.0,7,80,12,1,0
2020,115.0,11,74,12,1,0
2020,105.0,8,80,12,1,0
2020,68.0,11,80,27,1,0
2020,1.0,9,68,16,2,1
2020,57.0,9,48,20,2,0
2020,1.0,13,80,17,2,1
2016,2.0,13,79,3,2,1
2020,28.0,13,79,4,2,0
2010,1.0,13,79,3,2,1
2020,98.0,11,80,10,1,0
2018,95.0,8,80,7,1,0
2019,96.0,9,19,7,1,0
2020,66.0,11,79,27,1,0
2012,112.0,7,80,12,1,0
2019,1.0,11,67,8,2,1
2020,84.0,8,80,7,1,0
2020,2.0,11,51,16,2,1
2020,94.0,8,80,12,1,0
2020,32.0,12,81,10,2,0
2006,98.0,12,43,4,1,0
2020,1.0,11,30,16,2,1
2004,85.0,12,43,12,1,0
2009,120.0,9,43,12,0,0
2020,83.0,9,14,7,1,0
2018,94.0,8,11,0,1,0
2019,102.0,9,31,12,1,0
2017,111.0,9,55,7,1,0
2020,2.0,13,48,3,2,1
2020,1.0,11,68,16,2,1
2019,90.0,9,55,15,1,0
2020,1.0,11,80,28,2,1
2019,111.0,12,81,12,1,0
2020,1.0,11,7,11,2,1
2020,1.0,11,81,11,2,1
2012,110.0,11,55,12,1,0
2020,1.0,11,67,16,2,1
2016,87.0,7,80,13,1,0
2013,132.0,7,80,12,0,0
2011,1.0,9,80,2,2,1
2011,1.0,9,37,2,2,1
2016,117.0,8,80,12,1,0
2020,1.0,11,79,3,2,1
2020,50.0,11,30,27,2,0
2014,2.0,9,80,21,2,1
2018,106.0,8,11,12,1,0
2020,2.0,13,80,17,2,1
2020,2.0,11,80,11,2,1
2011,2.0,9,80,21,2,1
2006,2.0,9,80,21,2,1
2019,125.0,9,33,12,0,0
2020,107.0,7,80,7,1,0
2021,2.0,14,79,17,2,1
2020,1.0,11,80,31,2,1
2020,59.0,11,80,7,2,0
2020,1.0,9,41,16,2,1
2018,2.0,13,21,17,2,1
2020,28.0,13,81,4,2,0
2020,9.0,3,80,4,2,0
2020,91.0,7,80,10,1,0
2020,1.0,11,70,16,2,1
2020,132.0,7,80,7,0,0
2020,133.0,11,30,12,0,0
2020,1.0,11,37,16,2,1
2020,109.0,11,11,12,1,0
2020,1.0,9,81,8,2,1
2016,107.0,10,55,15,1,0
2013,111.0,9,55,12,1,0
2019,108.0,11,55,7,1,0
2019,105.0,11,55,12,1,0
2013,4.0,9,61,16,2,1
2019,1.0,9,19,16,2,1
2020,119.0,9,35,7,1,0
2020,2.0,10,80,17,2,1
2020,3.0,12,80,17,2,1
2020,1.0,9,80,11,2,1
2020,104.0,12,64,10,1,0
2020,83.0,6,80,4,1,0
2020,90.0,11,7,10,1,0
2019,1.0,12,40,16,2,1
2020,3.0,9,80,30,2,1
2020,79.0,14,80,4,1,0
2020,24.0,13,81,4,2,0
2016,115.0,8,80,12,1,0
2018,1.0,9,68,16,2,1
2020,97.0,8,80,0,1,0
2020,1.0,9,81,8,2,1
2020,1.0,11,21,8,2,1
2020,1.0,11,74,16,2,1
2020,26.0,13,11,4,2,0
2020,1.0,11,30,16,2,1
2020,4.0,11,80,30,2,1
2020,46.0,14,80,4,2,0
2020,106.0,11,23,7,1,0
2020,1.0,11,67,8,2,1
2020,113.0,11,76,7,1,0
2020,133.0,8,80,12,0,0
2020,3.0,11,81,3,2,1
2020,93.0,12,80,4,1,0
2019,108.0,9,55,12,1,0
2018,96.0,11,21,7,1,0
2020,25.0,13,81,4,2,0
2020,101.0,11,7,7,1,0
2013,106.0,9,55,7,1,0
2020,1.0,12,79,3,2,1
2020,54.0,11,29,27,2,0
2020,2.0,9,31,16,2,1
2020,118.0,11,56,7,1,0
2020,58.0,11,23,27,2,0
2014,117.0,7,80,0,1,0
2020,48.0,13,80,4,2,0
2009,139.0,7,80,35,0,0
2014,2.0,9,80,21,2,1
2014,115.0,8,80,7,1,0
2014,109.0,7,79,12,1,0
2018,1.0,13,70,17,2,1
2012,2.0,9,80,21,2,1
2006,91.0,6,80,4,1,0
2020,60.0,11,80,7,1,0
2015,4.0,13,80,3,2,1
2017,1.0,13,79,17,2,1
2018,102.0,8,27,0,1,0
1990,120.0,7,2,0,0,0
2006,10.0,11,80,5,2,1
2010,1.0,9,80,21,2,1
2006,149.0,7,80,35,0,0
2018,1.0,9,68,16,2,1
2018,91.0,8,80,0,1,0
2020,1.0,12,80,11,2,1
2018,1.0,12,79,3,2,1
2020,99.0,11,55,13,1,0
2020,106.0,12,55,12,1,0
2018,108.0,8,80,35,1,0
2019,45.0,13,80,4,2,0
2020,93.0,11,80,0,1,0
2020,1.0,9,68,16,2,1
2020,22.0,13,80,4,2,0
2020,81.0,12,80,4,1,0
2020,98.0,11,70,13,1,0
2020,1.0,11,30,16,2,1
