type,release_year,rating,duration,country,cluster
0,2010,9,95.0,603,1
0,2005,8,91.0,603,1
0,2010,9,115.0,541,1
0,2009,3,93.0,589,1
0,2018,9,109.0,520,1
0,2012,7,96.0,603,1
1,2020,15,1.0,736,0
0,2017,15,78.0,736,3
0,2019,15,87.0,736,1
0,2013,15,76.0,736,3
0,2014,15,76.0,736,3
0,2013,15,71.0,736,3
0,2003,9,138.0,606,2
0,2008,8,113.0,603,1
0,2018,12,94.0,105,1
0,2020,12,89.0,506,1
0,1994,8,121.0,643,2
0,2009,8,127.0,724,2
0,2018,10,94.0,603,1
0,2011,8,89.0,703,1
0,2009,8,136.0,732,2
0,2002,9,89.0,603,1
0,2000,9,99.0,603,1
0,2016,9,93.0,603,1
0,2018,13,85.0,58,1
0,1992,9,102.0,206,1
0,2008,9,101.0,603,1
1,2021,13,1.0,736,0
0,2019,10,113.0,736,1
0,2021,12,128.0,251,2
1,2021,12,1.0,736,0
0,2021,7,114.0,736,1
0,2018,9,85.0,718,1
1,2021,12,2.0,736,0
0,2021,12,121.0,736,1
1,2021,12,1.0,736,0
0,2021,12,95.0,45,1
1,2021,11,1.0,736,0
1,2021,12,1.0,394,0
0,2014,9,121.0,603,2
0,2011,8,116.0,603,1
0,2018,9,91.0,444,1
1,2021,12,1.0,492,0
0,2020,13,149.0,251,2
0,2019,10,113.0,251,1
0,2021,10,33.0,603,0
0,2017,10,127.0,492,2
0,2016,10,101.0,492,1
0,2014,12,102.0,492,1
0,2013,12,102.0,492,1
0,2015,12,107.0,492,1
0,2004,12,123.0,492,2
0,2015,10,98.0,492,1
0,2021,12,95.0,444,1
0,2015,12,101.0,492,1
0,2015,12,104.0,492,1
0,2016,10,104.0,492,1
0,2019,12,103.0,736,1
1,2021,10,1.0,488,0
0,2017,12,111.0,492,1
0,2015,12,102.0,492,1
0,2020,11,15.0,150,0
0,2020,11,54.0,736,3
1,2021,10,1.0,603,0
0,2020,10,120.0,368,1
0,2001,12,106.0,492,1
0,2021,12,116.0,319,1
1,2021,13,1.0,26,0
0,2021,10,58.0,251,3
0,2021,12,116.0,228,1
0,2020,12,126.0,736,2
0,2015,10,86.0,77,1
0,2021,12,97.0,342,1
1,2021,12,1.0,302,0
1,2021,14,2.0,15,0
0,2013,14,76.0,736,3
0,2018,15,80.0,736,3
0,2017,14,81.0,736,3
0,2019,14,84.0,736,3
0,2020,15,87.0,736,1
0,2019,15,91.0,736,1
0,2014,10,76.0,603,3
1,2021,12,2.0,342,0
0,2016,9,132.0,209,2
1,2019,14,3.0,203,0
0,1992,9,126.0,603,2
0,2011,12,101.0,251,1
0,2010,12,102.0,251,1
0,2008,10,147.0,251,2
0,2001,7,224.0,267,2
0,2004,10,141.0,251,2
0,2010,12,109.0,251,1
0,2007,7,162.0,251,2
0,2021,12,142.0,251,2
0,2021,15,93.0,603,1
1,2021,15,1.0,736,0
0,2021,14,60.0,603,3
0,2015,9,119.0,93,1
0,2021,10,37.0,736,3
0,2013,12,96.0,603,1
0,2020,12,116.0,388,1
0,2020,10,102.0,212,1
1,2021,10,1.0,435,0
0,2013,9,123.0,551,2
0,2020,9,102.0,603,1
0,2017,8,127.0,132,2
0,2017,10,88.0,603,1
0,2021,10,106.0,251,1
1,2016,13,1.0,736,0
0,2020,12,65.0,603,3
1,2016,12,1.0,319,0
0,2016,12,96.0,319,1
1,2019,13,1.0,603,0
1,2006,10,7.0,603,0
1,2021,12,1.0,319,0
1,2020,10,1.0,603,0
0,2019,10,88.0,603,1
1,2018,10,1.0,328,0
1,2020,14,3.0,643,0
1,2019,14,1.0,116,0
0,2021,12,143.0,319,2
1,2003,15,2.0,319,0
0,2012,9,137.0,603,2
0,2014,12,75.0,603,3
0,2020,10,71.0,736,3
0,1981,9,103.0,603,1
1,2015,13,1.0,736,0
1,2021,10,1.0,603,0
1,2021,12,1.0,314,0
1,2018,12,6.0,603,0
1,2020,10,1.0,671,0
1,2020,12,1.0,603,0
1,2021,10,1.0,435,0
1,2019,12,1.0,603,0
1,2016,12,1.0,435,0
1,2019,12,3.0,58,0
0,2021,12,130.0,115,2
1,2020,12,1.0,488,0
1,2019,12,1.0,603,0
0,2020,10,145.0,251,2
0,2021,12,84.0,603,3
0,2017,15,84.0,736,3
0,2018,15,77.0,736,3
0,2018,15,86.0,736,1
0,2019,15,79.0,736,3
1,2021,13,1.0,616,0
0,2018,15,80.0,736,3
0,2019,15,81.0,736,3
0,2017,14,78.0,736,3
1,2020,13,1.0,301,0
0,2021,10,118.0,105,1
1,2018,11,4.0,603,0
1,2021,10,1.0,736,0
0,2020,9,102.0,603,1
1,2020,10,1.0,105,0
0,2021,12,132.0,435,2
0,2016,12,108.0,368,1
0,2021,10,133.0,251,2
0,2021,8,107.0,603,1
0,2021,12,32.0,603,0
0,2020,13,78.0,272,3
1,2021,12,1.0,319,0
0,2021,13,55.0,736,3
1,2021,10,2.0,251,0
1,2021,12,1.0,736,0
1,2021,12,1.0,736,0
0,2021,15,92.0,736,1
0,2020,12,86.0,636,1
0,2021,10,140.0,251,2
0,2020,12,143.0,57,2
0,2020,12,88.0,603,1
0,2013,7,89.0,621,1
0,2006,8,93.0,603,1
0,2018,9,97.0,105,1
0,2012,14,94.0,621,1
0,2021,9,112.0,589,1
0,2019,9,100.0,603,1
0,2018,12,120.0,368,1
0,2021,12,91.0,251,1
0,2021,12,98.0,354,1
0,2021,12,113.0,162,1
0,2008,8,98.0,724,1
0,2017,7,91.0,603,1
0,2009,8,158.0,603,2
0,2009,8,164.0,251,2
0,2012,13,133.0,251,2
1,2020,13,1.0,736,0
0,2019,13,75.0,331,3
0,2010,8,103.0,621,1
0,2015,9,90.0,621,1
0,2016,8,116.0,322,1
0,2001,8,96.0,603,1
0,2020,10,121.0,251,2
1,2021,11,2.0,741,0
0,1996,9,101.0,603,1
1,2017,12,2.0,506,0
0,1964,3,173.0,603,2
1,2021,12,2.0,603,0
0,2017,9,89.0,603,1
1,2016,13,2.0,506,0
0,2017,10,182.0,736,2
0,2017,10,181.0,319,2
0,2017,10,185.0,736,2
0,2016,9,99.0,603,1
0,2017,9,88.0,686,1
0,2010,8,107.0,603,1
0,2021,10,114.0,272,1
0,2019,13,96.0,155,1
0,2002,9,149.0,540,2
0,2009,8,102.0,603,1
0,1999,9,83.0,603,3
0,2016,10,98.0,251,1
0,2017,12,83.0,603,3
1,2021,12,1.0,603,0
0,2008,8,104.0,718,1
0,2018,8,111.0,287,1
1,2021,10,1.0,690,0
0,2020,12,98.0,506,1
1,2015,14,2.0,435,0
1,2005,15,1.0,319,0
0,2021,13,93.0,603,1
0,2021,14,73.0,116,3
1,2020,14,1.0,603,0
0,2013,8,141.0,581,2
0,2012,9,116.0,603,1
0,2021,13,21.0,368,0
0,2021,13,98.0,603,1
0,2021,12,87.0,603,1
1,2013,11,4.0,603,0
0,2018,12,87.0,736,1
0,1998,12,95.0,289,1
0,2020,13,87.0,506,1
0,2020,10,93.0,492,1
1,2021,12,1.0,444,0
0,2020,12,97.0,444,1
0,2021,13,114.0,251,1
1,2021,10,1.0,506,0
0,2021,10,100.0,302,1
1,2021,12,1.0,603,0
1,2021,15,1.0,319,0
0,2021,15,105.0,410,1
0,2021,10,90.0,603,1
0,2021,12,60.0,426,3
1,2021,10,6.0,435,0
1,2021,10,1.0,435,0
0,2013,8,98.0,594,1
0,2020,12,108.0,319,1
0,2020,12,90.0,483,1
0,2020,9,102.0,603,1
1,2010,15,4.0,686,0
1,2021,15,2.0,736,0
1,2021,13,1.0,603,0
1,2021,12,3.0,506,0
0,2020,11,84.0,736,3
0,2021,10,120.0,105,1
0,2020,12,106.0,368,1
1,2021,12,2.0,319,0
0,2021,9,115.0,603,1
0,2021,10,98.0,45,1
0,2021,11,60.0,603,3
0,2020,9,113.0,589,1
0,2014,8,101.0,603,1
0,2020,12,24.0,507,0
0,2020,13,51.0,736,3
0,2017,10,80.0,368,3
0,2021,9,100.0,603,1
1,2021,10,1.0,38,0
0,2014,8,139.0,589,2
0,2021,12,74.0,212,3
0,2012,9,131.0,603,2
1,2021,14,1.0,603,0
1,2021,10,1.0,150,0
0,2021,10,131.0,251,2
0,2016,7,118.0,676,1
0,2020,10,87.0,603,1
1,2021,12,1.0,718,0
1,2021,11,1.0,506,0
0,2020,10,101.0,736,1
0,2015,12,97.0,492,1
0,2020,11,92.0,324,1
1,2021,12,2.0,435,0
0,2015,10,136.0,492,2
0,2021,12,97.0,492,1
1,2021,12,3.0,603,0
0,2020,12,103.0,736,1
0,2010,12,110.0,492,1
0,2013,12,105.0,492,1
1,2021,12,1.0,506,0
0,2021,7,90.0,603,1
0,2016,13,107.0,492,1
0,2021,12,92.0,445,1
0,2020,10,94.0,272,1
0,2020,12,99.0,603,1
1,2021,12,1.0,162,0
1,2021,12,1.0,736,0
1,2021,11,1.0,736,0
1,2021,10,1.0,212,0
1,2021,12,1.0,251,0
0,2021,8,97.0,270,1
1,2015,10,1.0,150,0
0,2021,10,151.0,251,2
1,2021,15,1.0,603,0
0,2021,12,108.0,121,1
0,2020,10,113.0,368,1
1,2021,12,1.0,444,0
1,2021,15,4.0,736,0
0,2021,12,81.0,162,3
0,2020,10,116.0,272,1
1,2021,10,1.0,606,0
0,2013,9,119.0,603,1
0,2013,8,116.0,603,1
0,2021,8,112.0,603,1
1,2021,10,1.0,603,0
0,2014,8,121.0,603,2
0,2020,10,115.0,251,1
1,2021,14,5.0,603,0
1,2019,12,1.0,736,0
0,2009,13,182.0,736,2
0,2021,9,98.0,603,1
0,2021,12,96.0,736,1
0,2021,11,42.0,736,3
0,1990,8,181.0,718,2
0,2018,10,100.0,212,1
0,2019,14,22.0,603,0
0,1988,9,134.0,603,2
0,2011,10,177.0,736,2
0,2006,9,94.0,656,1
1,2011,10,1.0,319,0
0,2021,15,88.0,39,1
0,2016,9,119.0,603,1
0,2021,12,107.0,444,1
0,2006,12,112.0,4,1
0,2021,12,35.0,736,0
0,2015,9,103.0,716,1
0,2011,9,90.0,603,1
0,2021,12,120.0,251,1
0,2008,12,97.0,99,1
0,2014,12,102.0,212,1
1,2019,12,1.0,637,0
0,2021,13,106.0,272,1
1,2018,12,3.0,637,0
1,2018,12,1.0,736,0
1,2021,12,1.0,603,0
0,2020,10,119.0,319,1
1,2021,13,1.0,603,0
1,2021,10,1.0,603,0
0,2019,12,84.0,736,3
1,2021,10,2.0,603,0
0,2021,11,58.0,603,3
0,2020,10,90.0,58,1
0,2021,10,109.0,506,1
0,2021,10,143.0,251,2
1,2020,12,1.0,251,0
0,2013,9,112.0,603,1
0,2016,9,134.0,94,2
1,2021,10,1.0,435,0
0,2020,12,123.0,483,2
0,2021,10,36.0,506,3
0,2018,8,123.0,603,2
0,2020,11,58.0,736,3
0,2021,9,118.0,589,1
0,2020,10,91.0,251,1
0,2017,13,76.0,737,3
1,2021,12,1.0,251,0
1,2021,12,1.0,212,0
0,2019,12,97.0,251,1
1,2021,10,1.0,435,0
0,2018,10,85.0,603,1
1,2021,10,1.0,435,0
1,2021,12,1.0,736,0
1,2021,12,1.0,603,0
1,2021,12,1.0,506,0
1,2021,10,4.0,603,0
0,2018,13,92.0,603,1
0,2021,13,139.0,603,2
0,2002,10,162.0,251,2
1,2020,12,3.0,603,0
0,2017,7,92.0,603,1
1,2021,15,4.0,506,0
0,2018,10,86.0,603,1
1,2021,10,1.0,603,0
0,2021,10,107.0,368,1
0,2020,12,85.0,506,1
1,2021,10,1.0,603,0
1,2005,12,2.0,603,0
0,2021,12,83.0,444,3
0,2019,12,104.0,251,1
1,2021,11,1.0,506,0
0,2021,10,116.0,603,1
0,2021,15,87.0,342,1
1,2019,12,1.0,337,0
1,2016,12,1.0,342,0
0,2018,10,91.0,444,1
0,2020,10,119.0,272,1
0,2012,9,102.0,603,1
0,2021,12,86.0,470,1
0,2021,10,102.0,394,1
0,2008,12,98.0,603,1
1,2021,12,1.0,603,0
0,2021,12,99.0,162,1
0,2019,7,108.0,603,1
1,1945,12,1.0,603,0
1,2008,11,2.0,603,0
0,2016,9,114.0,620,1
0,2020,10,104.0,105,1
1,2020,12,3.0,603,0
0,2017,12,88.0,162,1
0,2017,13,104.0,36,1
1,2021,12,2.0,444,0
1,2021,12,1.0,45,0
0,2020,10,123.0,483,2
0,2021,9,106.0,603,1
0,2021,12,138.0,435,2
0,2021,9,113.0,603,1
0,2020,12,107.0,302,1
0,2021,10,133.0,105,2
0,2020,12,97.0,394,1
0,2020,12,116.0,447,1
1,2021,12,1.0,603,0
1,2012,12,1.0,121,0
1,2018,15,2.0,603,0
0,2020,13,123.0,342,2
1,2021,12,2.0,603,0
0,1997,8,89.0,603,1
1,2019,10,13.0,58,0
1,2018,10,1.0,603,0
1,2018,10,1.0,603,0
0,2019,12,93.0,506,1
0,2010,9,139.0,603,2
0,2008,9,112.0,590,1
1,2020,12,1.0,388,0
1,2019,10,1.0,603,0
1,2015,13,7.0,89,0
1,2019,10,2.0,603,0
0,2005,7,101.0,603,1
1,2019,15,2.0,162,0
0,2020,8,113.0,400,1
0,2018,9,89.0,603,1
0,2021,12,107.0,444,1
0,2021,7,123.0,603,2
0,2021,8,113.0,506,1
1,2021,10,1.0,603,0
0,2021,13,90.0,272,1
1,2021,12,1.0,492,0
0,2021,10,52.0,603,3
1,2021,12,2.0,603,0
0,2020,12,127.0,251,2
1,2018,12,4.0,603,0
0,2021,10,95.0,30,1
0,2018,10,121.0,368,2
1,2021,14,1.0,718,0
0,2019,10,108.0,736,1
0,2019,13,102.0,736,1
1,2021,10,2.0,58,0
1,2021,10,3.0,435,0
1,2019,10,1.0,319,0
0,2020,12,95.0,399,1
0,2010,8,133.0,643,2
0,2021,9,127.0,271,2
0,2020,9,95.0,603,1
0,2020,9,101.0,558,1
0,2020,9,123.0,603,2
1,2021,12,1.0,342,0
0,2020,10,89.0,603,1
1,2021,12,1.0,603,0
1,2021,14,4.0,603,0
0,2013,9,100.0,603,1
0,2016,8,108.0,585,1
0,2020,9,94.0,716,1
0,2018,10,103.0,603,1
1,2021,12,1.0,603,0
1,2021,15,4.0,603,0
1,2021,10,3.0,603,0
0,2020,11,105.0,45,1
1,2016,11,3.0,603,0
0,2021,9,116.0,248,1
0,2014,7,92.0,603,1
0,2019,14,65.0,707,3
1,2020,12,5.0,621,0
0,2020,9,115.0,603,1
0,2021,12,96.0,251,1
0,2021,10,32.0,603,0
0,2021,13,102.0,435,1
0,2011,12,102.0,272,1
0,2020,10,101.0,272,1
0,2017,9,71.0,603,3
1,2021,12,1.0,603,0
0,2019,12,81.0,2,3
0,2021,12,98.0,736,1
1,2020,12,4.0,506,0
0,2021,12,90.0,603,1
0,2011,9,112.0,162,1
0,2005,10,161.0,251,2
0,2005,10,129.0,251,2
0,2021,15,85.0,87,1
0,2021,10,14.0,603,0
0,2003,12,148.0,251,2
1,2021,12,5.0,506,0
0,2018,12,99.0,254,1
1,2021,14,1.0,251,0
1,2021,10,1.0,603,0
0,2021,12,97.0,492,1
1,2021,10,2.0,444,0
0,2020,10,101.0,272,1
0,2016,7,89.0,173,1
0,2020,9,128.0,68,2
0,2021,12,76.0,736,3
1,2021,12,1.0,603,0
0,2020,10,99.0,162,1
1,2021,12,1.0,603,0
1,2021,13,3.0,350,0
0,1999,10,126.0,251,2
1,2020,11,1.0,736,0
1,2019,10,1.0,603,0
0,2012,8,106.0,603,1
0,2020,10,101.0,370,1
0,2014,12,87.0,603,1
0,2009,9,111.0,621,1
1,2021,10,3.0,603,0
1,2021,11,2.0,603,0
0,1987,9,90.0,603,1
0,2020,14,91.0,603,1
0,2013,8,101.0,603,1
0,1997,7,96.0,603,1
0,2009,8,96.0,603,1
1,2021,11,1.0,603,0
0,2007,9,148.0,603,2
1,2017,12,1.0,603,0
0,2017,9,96.0,506,1
0,2011,8,98.0,603,1
1,2021,12,2.0,342,0
0,1988,9,104.0,603,1
1,2020,15,1.0,736,0
1,2014,14,1.0,85,0
0,2019,10,53.0,603,3
1,2013,11,2.0,603,0
0,2021,10,54.0,603,3
0,2011,8,113.0,548,1
0,2021,12,102.0,435,1
0,1993,8,118.0,603,2
0,2017,12,83.0,603,3
0,2020,12,77.0,736,3
0,2014,10,116.0,251,1
1,2020,10,4.0,603,0
0,2020,13,116.0,272,1
0,2019,10,106.0,272,1
1,2020,11,1.0,603,0
1,2019,12,1.0,603,0
1,2020,12,1.0,148,0
1,2020,12,1.0,302,0
1,2018,10,9.0,506,0
0,2020,12,105.0,483,1
1,2020,15,1.0,736,0
1,2020,13,1.0,435,0
0,2020,8,8.0,603,0
0,2011,7,110.0,621,1
0,2020,12,71.0,603,3
1,2019,12,1.0,416,0
0,2020,12,91.0,163,1
1,2020,13,2.0,251,0
0,2020,14,46.0,58,3
0,2020,12,109.0,251,1
1,2020,12,1.0,603,0
0,2019,11,102.0,388,1
0,2020,7,101.0,603,1
0,2019,12,94.0,272,1
0,2018,11,110.0,272,1
0,2019,10,117.0,388,1
0,2012,10,85.0,603,1
0,2020,8,119.0,603,1
0,2020,12,115.0,483,1
0,2020,9,105.0,603,1
0,2020,12,68.0,603,3
1,2020,10,1.0,435,0
0,2020,10,57.0,354,3
1,2020,14,1.0,603,0
1,2016,14,2.0,530,0
0,2020,14,28.0,506,0
1,2010,14,1.0,506,0
0,2020,12,98.0,603,1
0,2018,9,95.0,718,1
0,2019,10,96.0,150,1
0,2020,12,66.0,506,3
0,2012,8,112.0,603,1
1,2019,12,1.0,426,0
0,2020,9,84.0,603,3
1,2020,12,2.0,370,0
0,2020,9,94.0,603,1
0,2020,13,32.0,736,0
0,2006,13,98.0,338,1
1,2020,12,1.0,251,0
0,2004,13,85.0,338,1
0,2009,10,120.0,338,2
0,2020,10,83.0,121,3
0,2018,9,94.0,58,1
0,2019,10,102.0,272,1
0,2017,10,111.0,388,1
1,2020,14,2.0,354,0
1,2020,12,1.0,435,0
0,2019,10,90.0,388,1
1,2020,12,1.0,603,0
0,2019,13,111.0,736,1
1,2020,12,1.0,45,0
1,2020,12,1.0,736,0
0,2012,12,110.0,389,1
1,2020,12,1.0,426,0
0,2016,8,87.0,603,1
0,2013,8,132.0,603,2
1,2011,10,1.0,686,0
1,2011,10,1.0,319,0
0,2016,9,117.0,603,1
1,2020,12,1.0,506,0
0,2020,12,50.0,251,3
1,2014,10,2.0,603,0
0,2018,9,106.0,58,1
1,2020,14,2.0,603,0
1,2020,12,2.0,603,0
1,2011,10,2.0,603,0
1,2006,10,2.0,603,0
0,2019,10,125.0,284,2
0,2020,8,107.0,603,1
1,2021,15,2.0,520,0
1,2020,12,1.0,603,0
0,2020,12,59.0,603,3
1,2020,10,1.0,328,0
1,2018,14,2.0,162,0
0,2020,14,28.0,736,0
0,2020,3,9.0,603,0
0,2020,8,91.0,603,1
1,2020,12,1.0,444,0
0,2020,8,132.0,603,2
0,2020,12,133.0,251,2
1,2020,12,1.0,319,0
0,2020,12,109.0,86,1
1,2020,10,1.0,736,0
0,2016,11,107.0,388,1
0,2013,10,111.0,388,1
0,2019,12,108.0,388,1
0,2019,12,105.0,388,1
1,2013,10,4.0,412,0
1,2019,10,1.0,150,0
0,2020,10,119.0,302,1
1,2020,11,2.0,603,0
1,2020,13,3.0,603,0
1,2020,10,1.0,603,0
0,2020,13,104.0,419,1
0,2020,7,83.0,603,3
0,2020,12,90.0,45,1
1,2019,13,1.0,326,0
1,2020,10,3.0,603,0
0,2020,15,79.0,603,3
0,2020,14,24.0,736,0
0,2016,9,115.0,603,1
1,2018,10,1.0,435,0
0,2020,9,97.0,603,1
1,2020,10,1.0,736,0
1,2020,12,1.0,162,0
1,2020,12,1.0,483,0
0,2020,14,26.0,58,0
1,2020,12,1.0,251,0
1,2020,12,4.0,603,0
0,2020,15,46.0,603,3
0,2020,12,106.0,212,1
1,2020,12,1.0,426,0
0,2020,12,113.0,492,1
0,2020,9,133.0,603,2
1,2020,12,3.0,736,0
0,2020,13,93.0,603,1
0,2019,10,108.0,388,1
0,2018,12,96.0,165,1
0,2020,14,25.0,736,0
0,2020,12,101.0,45,1
0,2013,10,106.0,388,1
1,2020,13,1.0,506,0
0,2020,12,54.0,249,3
1,2020,10,2.0,272,0
0,2020,12,118.0,394,1
0,2020,12,58.0,212,3
0,2014,8,117.0,652,1
0,2020,14,48.0,603,3
0,2009,8,139.0,682,2
1,2014,10,2.0,603,0
0,2014,9,115.0,603,1
0,2014,8,109.0,506,1
1,2018,14,1.0,460,0
1,2012,10,2.0,603,0
0,2006,7,91.0,603,1
0,2020,12,60.0,603,3
1,2015,14,4.0,679,0
1,2017,14,1.0,578,0
0,2018,9,102.0,246,1
0,1990,8,120.0,30,2
1,2006,12,10.0,621,0
1,2010,10,1.0,603,0
0,2006,8,149.0,689,2
1,2018,10,1.0,435,0
0,2018,9,91.0,633,1
1,2020,13,1.0,603,0
1,2018,13,1.0,506,0
0,2020,12,99.0,388,1
0,2020,13,106.0,388,1
0,2018,9,108.0,603,1
0,2019,14,45.0,603,3
0,2020,12,93.0,603,1
1,2020,10,1.0,435,0
0,2020,14,22.0,603,0
0,2020,13,81.0,603,3
0,2020,12,98.0,444,1
1,2020,12,1.0,251,0
1,1999,10,7.0,15,0
1,2020,12,1.0,212,0
1,2020,10,2.0,603,0
0,2020,12,100.0,302,1
0,2020,12,112.0,435,1
0,2018,13,114.0,388,1
0,2020,10,68.0,603,3
0,2020,12,103.0,603,1
0,2017,10,121.0,388,2
0,2020,9,95.0,506,1
1,2020,12,2.0,319,0
0,2020,13,87.0,589,1
0,2020,7,115.0,58,1
0,2020,10,171.0,736,2
0,2020,10,171.0,251,2
1,2015,12,1.0,368,0
0,2020,14,46.0,603,3
0,2020,9,117.0,603,1
0,2020,12,84.0,2,3
1,2020,10,1.0,150,0
0,2020,9,98.0,603,1
0,2020,12,83.0,603,3
1,2017,12,1.0,435,0
0,2018,10,97.0,150,1
0,2020,13,99.0,603,1
0,2013,9,108.0,703,1
0,2019,10,93.0,324,1
0,2020,14,42.0,603,3
1,2020,11,3.0,105,0
1,2019,10,1.0,736,0
0,2020,7,13.0,603,0
1,2020,12,1.0,251,0
0,2020,13,64.0,603,3
1,2020,13,1.0,603,0
0,2004,12,162.0,251,2
0,2011,10,130.0,251,2
0,2010,10,108.0,251,1
0,2015,10,129.0,251,2
0,2010,10,105.0,388,1
0,2016,12,133.0,251,2
0,2011,10,142.0,251,2
0,2016,10,128.0,251,2
0,2020,11,97.0,603,1
0,2018,11,107.0,388,1
0,2009,10,135.0,251,2
1,2020,11,1.0,603,0
0,2020,13,84.0,686,3
0,2020,12,70.0,603,3
1,2020,15,4.0,603,0
1,2020,12,1.0,603,0
0,2016,8,124.0,589,2
0,2017,9,102.0,603,1
0,2017,11,84.0,621,1
1,2013,10,2.0,603,0
1,2019,14,1.0,319,0
0,2013,7,95.0,603,1
0,2018,11,84.0,58,3
1,2021,14,2.0,92,0
1,2014,10,2.0,603,0
1,2020,12,4.0,589,0
0,1954,11,120.0,603,2
0,2019,10,87.0,603,1
1,2019,12,9.0,603,0
0,2020,15,75.0,251,3
0,2020,7,124.0,603,2
0,2020,13,92.0,45,1
0,2020,8,95.0,302,1
1,2020,12,1.0,444,0
0,2008,11,107.0,388,1
1,2020,12,1.0,492,0
0,2018,12,123.0,388,2
0,2013,9,85.0,603,1
1,2020,12,1.0,435,0
0,2020,12,150.0,251,2
0,2019,12,97.0,2,1
0,2008,8,88.0,621,1
1,2020,10,1.0,45,0
1,2020,12,1.0,15,0
1,2020,12,1.0,603,0
1,2020,12,1.0,603,0
0,1979,10,74.0,329,3
0,2020,12,93.0,31,1
1,2006,10,1.0,603,0
1,2020,10,1.0,603,0
1,2020,15,1.0,736,0
1,2018,13,1.0,321,0
0,2020,12,151.0,368,2
1,2020,13,1.0,603,0
0,2020,12,82.0,483,3
0,2019,12,148.0,452,2
0,2016,9,95.0,603,1
1,2018,12,1.0,15,0
0,2020,12,90.0,603,1
0,2019,10,103.0,388,1
1,2020,10,1.0,2,0
0,2020,11,87.0,58,1
0,2012,10,102.0,388,1
0,2020,11,96.0,603,1
1,2020,10,1.0,150,0
0,2018,11,87.0,58,1
0,2018,13,86.0,58,1
1,2020,12,1.0,470,0
0,2020,13,136.0,251,2
0,2020,12,60.0,212,3
0,2020,10,127.0,319,2
0,2016,13,96.0,736,1
0,2020,13,15.0,736,0
1,2020,12,2.0,58,0
0,2018,9,100.0,86,1
1,2019,12,1.0,603,0
0,2019,13,87.0,603,1
1,2002,10,6.0,603,0
0,2020,14,28.0,603,0
0,2020,14,27.0,603,0
0,2018,7,90.0,58,1
1,2019,10,1.0,603,0
1,2018,10,3.0,603,0
1,2019,14,1.0,603,0
1,2018,14,1.0,603,0
1,2020,15,2.0,58,0
1,2019,15,10.0,143,0
1,2019,14,1.0,648,0
0,1989,7,102.0,603,1
0,2018,9,94.0,634,1
0,2018,9,81.0,603,3
0,2016,9,134.0,539,2
1,2018,14,4.0,206,0
1,2020,12,1.0,435,0
0,2012,8,114.0,466,1
0,1994,7,107.0,603,1
1,2018,10,2.0,435,0
0,2020,9,107.0,603,1
1,2017,13,1.0,45,0
0,2018,12,130.0,370,2
1,2019,13,1.0,15,0
0,2019,10,87.0,603,1
0,2020,10,93.0,506,1
0,2017,10,114.0,368,1
0,2020,10,91.0,251,1
1,2020,14,2.0,736,0
1,2020,10,7.0,603,0
0,2020,12,116.0,162,1
1,2020,10,4.0,603,0
1,2020,12,3.0,302,0
0,2020,12,93.0,349,1
0,2013,10,106.0,388,1
0,2020,12,105.0,603,1
0,2016,10,50.0,736,3
0,2013,9,93.0,603,1
0,2020,12,103.0,394,1
0,2020,13,114.0,603,1
1,2020,12,1.0,603,0
1,2020,14,4.0,603,0
0,2020,10,95.0,2,1
0,2020,12,50.0,603,3
1,2020,10,1.0,483,0
0,2009,10,150.0,251,2
0,2018,9,100.0,285,1
0,2019,12,117.0,15,1
0,2019,12,87.0,45,1
1,2020,12,1.0,212,0
1,2020,12,1.0,603,0
0,2020,7,100.0,117,1
0,2018,10,86.0,603,1
1,2020,12,1.0,444,0
1,2020,12,1.0,603,0
0,2017,12,102.0,603,1
0,2020,12,87.0,370,1
0,2018,12,103.0,388,1
0,2019,8,112.0,506,1
0,2018,10,120.0,388,1
0,2018,9,111.0,60,1
0,2020,9,78.0,603,3
0,2020,13,51.0,83,3
1,2020,12,3.0,603,0
0,2020,8,123.0,506,2
0,2020,14,46.0,58,3
0,2020,8,102.0,603,1
0,1975,10,106.0,328,1
0,2005,10,112.0,328,1
0,2013,12,101.0,328,1
0,2014,10,96.0,335,1
0,2017,12,103.0,328,1
0,1991,12,94.0,167,1
0,2017,12,69.0,328,3
0,2012,12,81.0,336,3
0,2003,12,76.0,330,3
0,1982,10,108.0,188,1
0,2007,12,94.0,189,1
1,2020,12,2.0,736,0
0,1999,12,106.0,197,1
0,2018,10,98.0,328,1
0,1980,10,93.0,329,1
0,2005,12,99.0,471,1
0,2012,7,93.0,603,1
1,2020,10,1.0,435,0
0,2020,9,82.0,506,3
0,2018,12,107.0,324,1
1,2020,12,1.0,603,0
0,2016,9,104.0,603,1
1,2020,12,1.0,162,0
1,2020,12,1.0,349,0
1,2020,15,3.0,603,0
0,2020,9,130.0,728,2
0,2014,9,83.0,703,3
0,2020,13,99.0,603,1
0,2016,9,77.0,603,3
0,2018,10,94.0,150,1
1,2018,14,4.0,506,0
1,2005,10,4.0,603,0
0,2017,13,118.0,273,1
0,2020,10,87.0,272,1
1,2006,10,5.0,603,0
1,2020,15,2.0,603,0
0,2020,13,42.0,251,3
1,2020,12,1.0,603,0
0,2020,10,101.0,483,1
0,2020,10,80.0,603,3
0,2020,12,110.0,342,1
0,2004,10,117.0,251,1
0,2020,14,47.0,506,3
1,2020,12,1.0,603,0
0,1990,10,165.0,251,2
